clusterID,Values,Size,IDs
cluster_6168, XPS93508008SLV; 884116205531; , 1,truecurate_92; 
cluster_10874, P2520LAXB51; 192018230347; B012E9BSF0; , 1,nautilusnet_62; 
cluster_2482, 887276248851; , 1,abt_78; 
cluster_11205, 15BW071NR; 190781896593; , 1,truecurate_237; 
cluster_11562, 825633415454; E55401560; , 1,bestbuy_527; 
cluster_2905, 641719000501; 13364948; , 1,bestbuy_261; 
cluster_10830, HEZBX23XP65; 3XP65UTABA; , 1,sdicraft_567; 
cluster_5081, 885170299863; CF54F4054KM; , 1,howardcomputer_1295; 
cluster_10820, GETBA73E5DAEDXX; , 1,techcrave_2356; 
cluster_4193, Z0V200076; , 1,portableone_70; 
cluster_6742, 191376095407; 80XM0001US; , 1,truecurate_134; 
cluster_12068, NXGR5EK003; 4713883313674; NOT05050; , 1,cclonline_56; 
cluster_12247, SNOLAT220946SA; , 1,techcrave_2155; 
cluster_18716, 80US0002US; LEN422080US2; 884116255031; , 2,savingslots_584; bhphotovideo_123; 
cluster_13674, GETS410G2ARMSD512; , 1,techcrave_171; 
cluster_10241, 193124793146; 20MB002PUS; , 1,howardcomputer_1457; 
cluster_7895, 192018015067; 2UA27UTABA; 40810677; , 1,pcmg_437; 
cluster_22269, 191114297803; R5571TG57YD; , 5,abt_19; buydig_297; bestbuy_72; truecurate_55; antonline_1138; 
cluster_2198, SE4DL5AAADSX; , 1,portableone_313; 
cluster_1760, 825633351172; 50348470; , 1,walmart_802; 
cluster_4821, 191114059838; , 1,techcrave_1728; 
cluster_11255, NOT04489; 191628136650; 1WY37EAABU; , 1,cclonline_31; 
cluster_13635, CF19ZF001BM; , 1,portableone_244; 
cluster_20320, F441BADS95; 192876040553; , 3,bestbuy_338; truecurate_142; macmall_367; 
cluster_6538, 725184060168; , 1,techcrave_653; 
cluster_21599, 192018721937; 3GY42UAABA; HECB14CA020N; 14CA020NR; , 4,buydig_9; bhphotovideo_95; antonline_91; bestbuy_560; 
cluster_14485, 20JY0006US; LEP51S0JY006; 191376438983; , 1,sdicraft_495; 
cluster_3988, SNOINS222665SA; , 1,techcrave_2060; 
cluster_5489, GETBE2335AAEDXX; , 1,techcrave_2464; 
cluster_20602, 192018775008; 98GA36C6GWIT9SVE; 2VT73UT; , 3,massgenie_120; buydig_328; savingslots_15; 
cluster_10724, 40978408; 192545016834; 3RS19UTABA; , 1,pcmg_200; 
cluster_2343, 191628983735; CB47C651B60321C2; , 1,massgenie_944; 
cluster_778, LATI5591XX14F; 192018058484; , 1,savingslots_183; 
cluster_11387, 689354191710; 286527718; , 1,walmart_926; 
cluster_4005, 192545179904; , 1,antonline_81; 
cluster_4760, 193124792095; 20MB0029US; , 1,howardcomputer_1591; 
cluster_5901, 55868222; 191628024704; , 1,walmart_251; 
cluster_6645, 825633322684; 37403500; , 1,walmart_144; 
cluster_20772, 190198393401; MPXR2LLA; , 4,abt_6; portableone_107; bestbuy_219; macmall_13; 
cluster_9983, 720257614; , 1,walmart_805; 
cluster_13435, TMP2510G2M54EA; 884116276937; , 1,savingslots_457; 
cluster_6694, 884116298588; , 1,antonline_785; 
cluster_5299, UX490UARBE094T; 4712900857962; , 1,Box_452; 
cluster_18333, 886598049313; 13AH0075NR; , 2,savingslots_418; antonline_1116; 
cluster_7243, SHUDH110I3SCLA; , 1,techcrave_1510; 
cluster_1582, 652012792017; 807214; 652012792017R; , 1,microcenter_99; 
cluster_7533, E74401548; 825633420144; , 1,bestbuy_515; 
cluster_12817, GETBE23K5DAFFXX; , 1,techcrave_2526; 
cluster_8263, 884116312727; , 1,antonline_473; 
cluster_1679, 8J0LBEAUUCSZCJMJ; 887276214290; , 1,massgenie_646; 
cluster_20368, 192545473446; , 3,antonline_298; savingslots_609; buydig_313; 
cluster_6652, SHWHC8OHGEDG9OJ9; , 1,massgenie_89; 
cluster_4840, LEN20L50015US; , 1,techcrave_1262; 
cluster_15182, 20L9001PUS; 192158790060; , 2,howardcomputer_1463; macmall_543; 
cluster_13969, SNOINS228093SA; , 1,techcrave_2073; 
cluster_12043, 192076569410; 20J40040US; , 1,howardcomputer_2057; 
cluster_3084, PT263E0PP04MEN; 4051528300994; NOT03538; , 1,cclonline_39; 
cluster_13162, 889661172529; , 1,techcrave_1629; 
cluster_12618, GT75TITAN4K071; 824142161609; , 1,bestbuy_919; 
cluster_9694, VX8B7R1A4F2A0AUS; , 1,howardcomputer_1859; 
cluster_21756, 191628198191; 17AE013CA; 536953792; , 4,computerdealsdirect_9; bestbuy_648; walmart_862; computerdealsdirect_9; 
cluster_12467, 192158560434; , 1,techcrave_1377; 
cluster_17550, V1H60UTABA; 13777554; 889894907578; , 2,macmall_209; pcmg_351; 
cluster_12388, 191628361960; 81EM000WUS; , 1,savingslots_535; 
cluster_9597, 824142163658; , 1,buydig_326; 
cluster_8067, GETSG1DZ5AASFXX; , 1,techcrave_1063; 
cluster_10301, 192545006446; 3RF21UTABA; HE840G53RF21; , 1,sdicraft_302; 
cluster_10875, 888228686943; , 1,ebay_4; 
cluster_19642, 190198373977; APMPTT2LLA; MPTT2LLA; , 3,sdicraft_69; bestbuy_258; ebay_118; 
cluster_13957, 887111964441; , 1,techcrave_408; 
cluster_7582, 1DL23EAABD; 190781513414; B01MZDY975; , 1,gdxtech_148; 
cluster_20499, 191628834075; HECB11AE020N; 11AE020NR; 2MW50UAABA; , 3,bhphotovideo_118; buydig_124; truecurate_260; 
cluster_8137, 192330691017; 561583953; , 1,walmart_686; 
cluster_2691, 4719331945206; Sabre171060803; , 1,jw_88; 
cluster_8827, HEZBX2G43F83; 3FB83UTABA; 192018632196; , 1,sdicraft_561; 
cluster_14125, WYDRD; 40807592; , 1,pcmg_682; 
cluster_17062, PC51083; 41039341; , 2,macmall_585; pcmg_160; 
cluster_608, 3YE09UTABA; HEZB14UG5E09; , 1,sdicraft_552; 
cluster_5420, 190781663775; , 1,techcrave_360; 
cluster_2287, GETBA73BCDAFDXX; , 1,techcrave_2323; 
cluster_16703, 3WD98UTABA; 192545207171; , 2,macmall_695; howardcomputer_1505; 
cluster_6092, DC4QE85UTCA; 192545897358; , 1,kaizyr_126; 
cluster_6705, 192940265059; 81JX000; , 1,bestbuy_726; 
cluster_7823, NXGMBEK005; 4713883253864; , 1,Box_359; 
cluster_1337, B06ZXW878H; 190793555891; , 1,electronicsface-270.html; 
cluster_8131, 657597277836; MD103LLA; , 1,bestbuy_250; 
cluster_12219, 191628411252; 7NWEVGJ8QVMJWDNT; , 1,massgenie_306; 
cluster_14148, HPI4NH71UTABA; , 1,techcrave_113; 
cluster_8698, 192545300377; DOUTDZASIUSXXGIB; , 1,massgenie_915; 
cluster_1045, CMWYL6UYA5M7WKB5; 884116317722; , 1,massgenie_353; 
cluster_10771, 15Z970UAAS5U1; 889894149435; B01N22876J; , 1,electronicsface-243.html; 
cluster_8126, CF54J210VM; , 1,howardcomputer_1033; 
cluster_4781, HPIW1Z77USABA; , 1,techcrave_701; 
cluster_10351, CF19ZB007BM; , 1,portableone_207; 
cluster_7031, 228409964; , 1,walmart_557; 
cluster_7572, 191999250863; , 1,antonline_925; 
cluster_11690, APIPM4W128SG; 888462368711; MK9N2LLA; , 1,sdicraft_585; 
cluster_6188, 193124792408; , 1,antonline_566; 
cluster_7875, NTLCEAA004;SA5271P5972; 190940271490; B01FJT2EDW; , 1,electronicsface-290.html; 
cluster_11404, UX490UAXH74BL; 191376354429; , 1,savingslots_50; 
cluster_2782, GETBA733FAAEEXX; , 1,techcrave_2294; 
cluster_2982, RZ0902386E92R3U1; 814855028795; , 1,bestbuy_943; 
cluster_7665, 49844550; 888863528226; , 1,walmart_960; 
cluster_18493, 884116260578; , 2,techcrave_2222; ebay_138; 
cluster_14118, 884116313038; I73865038SLVPUS; , 1,bestbuy_431; 
cluster_17313, 4G86P; DEL55804G86P; 884116260240; , 2,sdicraft_165; howardcomputer_41; 
cluster_12244, E63300736; 825633344600; , 1,bestbuy_458; 
cluster_17488, CF54D9871VM; 192545002752; B01MRVYHL6; 885170306561; , 2,howardcomputer_237; nautilusnet_90; 
cluster_15905, 20L50013US; IN2QH575; 192330088596; , 2,howardcomputer_2151; microcart_235; 
cluster_7172, TWDES15BG52F1M00N4; , 1,techcrave_1029; 
cluster_14273, GETBB73CCDAEDXX; , 1,techcrave_2424; 
cluster_18640, 889661182504; T8EGK6XVOPARBDVW; PT274U02H008; , 2,massgenie_189; howardcomputer_1317; 
cluster_13228, 775734; 192018722552; 3GY52UAABA; , 1,microcenter_107; 
cluster_16710, 884116294061; , 2,antonline_484; buydig_86; 
cluster_22753, 884116293002; JELJVLLEVXENUVOD; 1BS47UT; , 7,ebay_63; antonline_485; buydig_18; ebay_22; rlsteinway_47; massgenie_776; savingslots_255; 
cluster_158, 604714513551; MC373LLA; , 1,bestbuy_245; 
cluster_3382, 889661186366; , 1,techcrave_1578; 
cluster_11992, 55727649; 825633415454; , 1,walmart_221; 
cluster_3032, CF311P520VM; , 1,howardcomputer_1767; 
cluster_22693, 192545208680; 3WF00UAABA; 429705489; 15CX0020NR; , 7,walmart_330; truecurate_224; bestbuy_668; antonline_285; howardcomputer_1077; buydig_38; macmall_434; 
cluster_6609, USBAZROJ6YCS3EDR; , 1,massgenie_8; 
cluster_5036, 336166158; 45956794979; , 1,walmart_720; 
cluster_5691, 886389157067; , 1,techcrave_1826; 
cluster_3083, 888793599891; , 1,ebay_166; 
cluster_7718, 686683320; 191545887413; , 1,walmart_45; 
cluster_11932, DCN580GDDB74CA; 192876022238; , 1,kaizyr_30; 
cluster_10554, CB3131C3SZ; B019G7VPTC; 889894705181; , 1,electronicsface-254.html; 
cluster_3156, WFGKIDS7BLUE; INXP5745; 858603004785; , 1,microcart_182; 
cluster_6691, SNOINS235025SA; , 1,techcrave_2097; 
cluster_10722, Z0U1MNYK25BH; APMBU1MNYK25; , 1,sdicraft_26; 
cluster_8110, 778486954; , 1,walmart_248; 
cluster_9221, 20MU000JUS; 192651231503; , 1,howardcomputer_985; 
cluster_6268, 663792573; , 1,walmart_140; 
cluster_13150, 190781626534; , 1,techcrave_351; 
cluster_4252, IN8W0389; 1BT25UTABA; 191628099375; , 1,microcart_98; 
cluster_3664, 341530854; , 1,walmart_742; 
cluster_2542, 40976988; 192018968783; 3PP94UTABA; , 1,pcmg_598; 
cluster_19812, 193124448329; 20MF000PUS; AXKZ2X9VVVIWKOWE; , 3,antonline_479; howardcomputer_1771; massgenie_49; 
cluster_21259, GP73001; GP73LEOPARD001; 824142159859; , 4,macmall_558; bestbuy_920; howardcomputer_1639; truecurate_229; 
cluster_11912, 81A6000NAUDEMO; 290088101557; , 1,jw_161; 
cluster_10303, VTR105|4GB; , 1,portableone_346; 
cluster_6196, HECB11G63N57; 192018915237; 3NU57UTABA; , 1,bhphotovideo_46; 
cluster_1371, LEN20LH0016US; , 1,techcrave_1346; 
cluster_10630, E3KRP6XVPW86UV5H; , 1,massgenie_665; 
cluster_5238, FUJEDUT93701018; , 1,techcrave_964; 
cluster_6197, Y1X55USABA; 190780541821; , 1,howardcomputer_1973; 
cluster_13682, VM1C1A2B1AUS0AA; , 1,howardcomputer_1255; 
cluster_11657, 9BSEETLSR2E6UG21; , 1,massgenie_39; 
cluster_1553, 2VM88UTABA; HEZB15G4VM88; , 1,sdicraft_451; 
cluster_7951, APIPPW5112SG; MPKY2LLA; 190198420374; , 1,sdicraft_612; 
cluster_13386, 2UK96UT; 884116326441; , 1,savingslots_159; 
cluster_14180, 841631125225; NXGTPAA008; , 1,bestbuy_63; 
cluster_17098, 193124422060; , 2,abt_92; antonline_542; 
cluster_3169, 884116258513; , 1,techcrave_2217; 
cluster_8946, 190780901489; , 1,techcrave_825; 
cluster_4287, 41601266; 5RB34U8ABA; 193424390458; , 1,pcmg_39; 
cluster_14246, XPS95500000SLV; 888863930739; B015RYT12Q; , 1,electronicsface-14.html; 
cluster_13685, 689354194230; 278384424; , 1,walmart_508; 
cluster_20252, 80VJ0000US; 40125732; 190725235860; LEN4280VJ000; , 3,bhphotovideo_72; truecurate_258; pcmg_191; 
cluster_4776, HPI1FA98USABA; , 1,techcrave_314; 
cluster_14578, 885170299443; CF54F1004VM; , 1,howardcomputer_2295; 
cluster_135, 20MM0000US; 192651115230; , 1,macmall_432; 
cluster_2485, WUHCTZWZAYDBIEPE; , 1,massgenie_99; 
cluster_17188, 192018968448; , 2,antonline_367; buydig_374; 
cluster_21210, 192158788692; UQT3J1FMSIECASSS; 805127; 20L9001NUS; IN2QH529; , 4,antonline_1028; microcenter_79; microcart_153; massgenie_716; 
cluster_603, 661541421701; KC0GAGARQNQGEIOO; , 1,massgenie_736; 
cluster_16785, 191114565308; 20KS003WUS; , 2,buydig_301; savingslots_548; 
cluster_2936, 192158811970; , 1,antonline_853; 
cluster_8227, CF19ZE313BM; , 1,portableone_239; 
cluster_8220, 889842282573; ERAC19OIK8BATPWS; , 1,massgenie_843; 
cluster_8584, GETBE23BQDAEGXX; , 1,techcrave_2484; 
cluster_10985, NOT05003; 4712900993868; GL703GMEE014T; , 1,cclonline_107; 
cluster_1470, DC4TN70UTBCA; 193015138278; , 1,kaizyr_108; 
cluster_17629, 889842243338; GWM00001; , 2,bestbuy_903; abt_45; 
cluster_442, NXG8SAA004; 888863543519; , 1,howardcomputer_1347; 
cluster_1032, GET52628540000R; , 1,techcrave_2247; 
cluster_4314, 585535553; 884116311744; , 1,walmart_683; 
cluster_1249, DC2DT94UTBCA; 191628129799; , 1,kaizyr_38; 
cluster_4769, PT581U03J00M; , 1,howardcomputer_1303; 
cluster_29, 190781130444; ZCTUK4MHNAIODXVF; , 1,massgenie_600; 
cluster_12794, 889842385489; , 1,abt_159; 
cluster_20763, 889349804902; 695474940; , 3,techcrave_1864; savingslots_626; walmart_369; 
cluster_13500, 275696451; 884116293804; , 1,walmart_636; 
cluster_8724, 889349629949; , 1,techcrave_1811; 
cluster_7853, 887111367815; C2N46UAABA; , 1,howardcomputer_1887; 
cluster_6311, 885170328426; , 1,techcrave_1453; 
cluster_7051, 20M9000MUS; 192651172202; , 1,howardcomputer_1279; 
cluster_14747, LEN20M5000FUS; , 1,techcrave_1392; 
cluster_22523, 192545191753; 15CR0077NR; 3VQ45UAABA; 471535786; I55705644SLV; , 6,antonline_288; bestbuy_675; truecurate_370; macmall_409; walmart_486; savingslots_514; 
cluster_13904, 889955802682; 20EN001MUS; , 1,howardcomputer_369; 
cluster_16015, 192545180139; 429432104; , 2,buydig_381; walmart_163; 
cluster_21480, 81CA000VUS; 81CA000UUS; 889349956298; 192330719025; , 4,howardcomputer_1405; savingslots_349; savingslots_284; bestbuy_729; 
cluster_12662, FUUA3MLQBTEAJY5B; , 1,massgenie_409; 
cluster_11169, B00EZ8BKQG; 192018986589; HFX7700; , 1,nautilusnet_93; 
cluster_3874, HE430G52SM72; 2SM72UTABA; , 1,sdicraft_186; 
cluster_11470, 8886419356585; RZ0902202E75R3B1; , 1,jw_209; 
cluster_647, 192651172059; , 1,antonline_786; 
cluster_39, 535554960; 191628152414; , 1,walmart_98; 
cluster_13952, LEN81FY000SUS; , 1,techcrave_283; 
cluster_1036, 192330412643; , 1,antonline_847; 
cluster_9425, 2KD76AV; 191628273720; , 1,cukusa_52; 
cluster_9058, VE5B4FLACXDX; , 1,portableone_345; 
cluster_14144, 38760883; 825633323711; , 1,walmart_410; 
cluster_5920, GETBA733DDAHFXX; , 1,techcrave_2293; 
cluster_6160, 192330128155; 81CY000PUS; IN2PR685; , 1,microcart_140; 
cluster_15440, 888863968749; , 2,techcrave_157; antonline_1188; 
cluster_7645, 100198372; , 1,walmart_928; 
cluster_5777, 190403095298; 346242218; , 1,walmart_576; 
cluster_7565, MSIGS73VRSTEALTHPRO225; 824142138977; , 1,bestbuy_921; 
cluster_7793, 192545006316; HE840G53RF16; 3RF16UTABA; , 1,sdicraft_289; 
cluster_2009, DC4NH69UTCA; 192545798266; , 1,kaizyr_209; 
cluster_2005, 3WE66UAABA; 192545208215; , 1,howardcomputer_1049; 
cluster_7574, OA5RCTNUSX8CANVE; , 1,massgenie_536; 
cluster_18693, 192018986404; , 2,rlsteinway_54; antonline_307; 
cluster_391, PC50983; , 1,macmall_142; 
cluster_7012, 841631120275; NXGNGAA002; , 1,bestbuy_99; 
cluster_18748, 192545419642; 15DB0011DX; , 2,truecurate_498; bestbuy_571; 
cluster_2464, SNOINS235710SA; , 1,techcrave_2101; 
cluster_4128, 887899342059; DCTMP645VG9821CA; , 1,kaizyr_20; 
cluster_20365, 824142164556; IN3GY970; WE73293; WE738SK293; , 3,microcart_134; bestbuy_935; antonline_824; 
cluster_10306, 887758254622; , 1,techcrave_420; 
cluster_11147, 3RS14UT; 192940145573; , 1,savingslots_177; 
cluster_1503, 4250519949505; B072FNVP85; XMGA507nqq; , 1,gdxtech_61; 
cluster_7016, 884116276227; , 1,ebay_32; 
cluster_20862, 824142161609; IN3GH777; GT754K071; , 4,rlsteinway_102; microcart_70; antonline_1007; macmall_552; 
cluster_3650, 889349201862; GL752VWDH74; , 1,truecurate_450; 
cluster_6147, 339887375; , 1,walmart_768; 
cluster_5685, 192545950114; , 1,antonline_237; 
cluster_4156, 889349642764; , 1,rlsteinway_19; 
cluster_4238, 41454065; PC51356; 825633458314; , 1,pcmg_14; 
cluster_6734, 884116219576; 54527141; , 1,walmart_61; 
cluster_2304, 811842056335; TSVR2400; , 1,bestbuy_366; 
cluster_1506, 192563477365; , 1,antonline_795; 
cluster_12297, JVQEIIPU8VGIIQNJ; 191628411290; , 1,massgenie_478; 
cluster_14890, 884116275558; I73735558GRYPUS; , 2,bestbuy_430; truecurate_38; 
cluster_2246, 191628919529; , 1,antonline_317; 
cluster_8389, SNO2UL93UTRABA; , 1,techcrave_65; 
cluster_9867, C100PADB02; 889349109946; , 1,truecurate_219; 
cluster_3581, 90NB0FQ1M08210; 889349906965; , 1,howardcomputer_999; 
cluster_22347, 888863922284; SW5017P17JJ; , 5,truecurate_296; buydig_495; antonline_1140; savingslots_631; bestbuy_125; 
cluster_20574, B9440UAXS51; 889349669747; B06XFZZ3RX; 192545002776; , 3,truecurate_45; nautilusnet_89; bestbuy_282; 
cluster_6677, B071N9PBMJ; 892167017041; Sabre15KKB3; , 1,electronicsface-150.html; 
cluster_5067, PS428M237AU; 4719072593391; , 1,jw_193; 
cluster_7047, BSVUKYGVK7TQEBLG; 192545006309; , 1,massgenie_423; 
cluster_660, CF19ZA577BM; , 1,portableone_201; 
cluster_18566, FX503VMEN184T; NOT05553; 4718017005913; , 2,cclonline_9; Box_259; 
cluster_8921, 192076353859; LE81CA000FUS; 81CA000FUS; , 1,sdicraft_333; 
cluster_12744, LEN81FY000BUS; , 1,techcrave_281; 
cluster_9532, 20KN003YUS; 191628887606; , 1,savingslots_471; 
cluster_5746, 472000005208; , 1,antonline_28; 
cluster_12820, 841437; 193124317915; 81KU0001US; , 1,microcenter_67; 
cluster_13548, 190198705464; , 1,abt_104; 
cluster_5149, LATI34900RG17; 191114639818; , 1,savingslots_478; 
cluster_11130, 889661185765; , 1,techcrave_1518; 
cluster_7500, 4CH91UAABA; , 1,macmall_533; 
cluster_9588, 885909523504; , 1,ebay_75; 
cluster_6292, CF54G1675VM; , 1,howardcomputer_1517; 
cluster_3618, Z0V2|22GHz|555X|16GB|1TB|En; , 1,portableone_65; 
cluster_1623, OCEQAN7DLEHGHSZW; 192158801599; , 1,massgenie_331; 
cluster_17267, 889349820278; Q535UDBI7T11; , 2,bestbuy_295; truecurate_26; 
cluster_7231, NHQ3DAA005; 191114777633; 787507; , 1,microcenter_84; 
cluster_13472, Z0V200067; , 1,portableone_68; 
cluster_7334, 4712900878424; GL703VMGC041T; , 1,jw_29; 
cluster_8099, GETBE23Z5DAEEXX; , 1,techcrave_2598; 
cluster_8429, B01KWCIC8C; 884116218210; 11v010nr; , 1,electronicsface-175.html; 
cluster_13816, 821270506944; , 1,antonline_498; 
cluster_1322, GETBE23M5DAEBXX; , 1,techcrave_2560; 
cluster_18307, 193124446141; EKRICBRO88PWELS4; , 2,antonline_481; massgenie_52; 
cluster_11279, 641719000433; 13364942; , 1,bestbuy_228; 
cluster_13282, SHLZVYEU31WJFFFY; , 1,massgenie_686; 
cluster_16847, 192018832039; 3JZ54AWABA; , 2,macmall_655; howardcomputer_897; 
cluster_17978, 888863968787; NXVDSAA003; , 2,howardcomputer_535; techcrave_1731; 
cluster_16825, 192545215954; , 2,buydig_275; antonline_245; 
cluster_7479, 192545110969; 2ZC04ETABU; , 1,Box_81; 
cluster_18054, 4719331943998; AERO15WV8CF1; NOT04987; AERO15Wv8CF1; , 2,Box_239; cclonline_15; 
cluster_14082, 2WM45UT; 192076354962; , 1,savingslots_525; 
cluster_367, 112603399; , 1,walmart_723; 
cluster_10773, UX461UNE1030R; , 1,jw_56; 
cluster_19316, 20LH000YUS; 192330090926; 192330204750; 40985939; , 3,bestbuy_830; pcmg_482; savingslots_196; 
cluster_22129, 192545955911; UG2URCSEY7CJNWOU; 41217572; 4RG72UTABA; W3DNQTC32PYCJHRZ; , 5,pcmg_448; buydig_146; massgenie_243; antonline_173; massgenie_187; 
cluster_8627, SNOINS219084PC; , 1,techcrave_2046; 
cluster_794, 824142150566; , 1,rlsteinway_101; 
cluster_445, Z0V1|29GHZ|560X|16GB|512G|En; , 1,portableone_85; 
cluster_7235, T3L76UAABA; 889894684950; , 1,howardcomputer_1383; 
cluster_4750, 41178168; 192545624282; 4HY10UTABA; , 1,pcmg_595; 
cluster_13307, GETBB7325DAEKXX; , 1,techcrave_2393; 
cluster_7425, 15BS013DX; 190781896784; , 1,truecurate_195; 
cluster_12612, S510UQBH71; 889349869932; ASS510UQBH71; , 1,sdicraft_209; 
cluster_14441, 889800301216; 671093564; , 1,walmart_887; 
cluster_5426, GETB300NAVHARPDB25; , 1,techcrave_2252; 
cluster_18201, 9S716P112045; NOT04335; 4719072531898; , 2,cclonline_78; Box_206; 
cluster_3490, NXGHJAA004; 191114181003; , 1,bestbuy_16; 
cluster_1961, TWDER83SP47BM5M8N9; , 1,techcrave_1017; 
cluster_13144, 41585853; 652012813583; H840G2I58128WP; , 1,pcmg_337; 
cluster_7279, LATI3490FW3HP; 192330716895; , 1,savingslots_507; 
cluster_4885, X540UBDM032T; 4712900970371; , 1,jw_49; 
cluster_18747, 190781697817; HEZB15G4JD3I; HEZB15G4JD3C; , 2,sdicraft_540; sdicraft_557; 
cluster_781, 811842056243; T15400; , 1,bestbuy_370; 
cluster_4905, 193015506084; , 1,antonline_143; 
cluster_8379, 1KV25UAABA; 190781857235; , 1,howardcomputer_187; 
cluster_16969, PC51076; 41039336; , 2,macmall_151; pcmg_182; 
cluster_5694, 192158506623; , 1,antonline_649; 
cluster_5625, SNOLAT221154SA; , 1,techcrave_2158; 
cluster_12786, 191628269501; 1RJ98EAABU; , 1,Box_11; 
cluster_13098, V3DVVBFWV2ZAYFU6; 192545307932; , 1,massgenie_458; 
cluster_7191, 780024827; 889349814628; , 1,walmart_249; 
cluster_18616, 3XJ75UTABA; 192545266161; 41054090; , 2,pcmg_697; howardcomputer_785; 
cluster_207, IN1FB828; 889349851913; GL503VMDB74; , 1,microcart_96; 
cluster_6784, B01BA5IBEA; V2W13UTABA; 884116204497; , 1,electronicsface-199.html; 
cluster_8282, 889661185796; , 1,techcrave_1538; 
cluster_6224, PC51277; , 1,macmall_122; 
cluster_6251, 178297343; 615317534393; , 1,walmart_943; 
cluster_4788, LEN20L9001DUS; , 1,techcrave_1292; 
cluster_11509, FUJCE3AD30000PAAAUV; , 1,techcrave_930; 
cluster_12023, GETBE23DDAAEIXX; , 1,techcrave_2513; 
cluster_20087, 192330691888; 81D70001US; , 3,techcrave_274; macmall_668; antonline_528; 
cluster_5502, PC51187; , 1,macmall_294; 
cluster_9423, 889661166535; , 1,techcrave_1568; 
cluster_1361, 192651836487; 81C40005US; , 1,bestbuy_850; 
cluster_7659, 190780055052; , 1,techcrave_753; 
cluster_15463, 885170306172; , 2,techcrave_1449; antonline_1143; 
cluster_8858, 889899952191; X3R77USABA; , 1,howardcomputer_2259; 
cluster_7197, NHQ3REK008; 4713883835251; , 1,Box_341; 
cluster_10235, 4713883870672; NXGZBEK001; , 1,Box_385; 
cluster_6090, 686727726463; 468554539; , 1,walmart_621; 
cluster_11132, 889349984277; DCS510UAQS72PCBCA; , 1,kaizyr_22; 
cluster_13754, K510UFBQ298RDEMO; 290088109959; , 1,jw_40; 
cluster_5340, 2TA27UTABA; 191628961054; HE450G52TA27; , 1,sdicraft_164; 
cluster_6240, 889296726678; , 1,techcrave_625; 
cluster_5235, 4WFF0; 884116282976; , 1,howardcomputer_305; 
cluster_1262, 725030228; 714583731359; , 1,walmart_837; 
cluster_6703, MR972LLA; , 1,portableone_25; 
cluster_1646, 40978435; 192545016728; 3RS11UTABA; , 1,pcmg_536; 
cluster_4758, 2HU33UT; 191628411344; , 1,savingslots_232; 
cluster_22338, 719192618381; 14Z970UAP71U1; 3RS38UT; 7XEZJZNFUHW0DC0U; , 5,savingslots_189; massgenie_419; techcrave_285; macmall_91; antonline_1071; 
